height,weight,gender,age,form,shoulder,sleeve,neck,chest,waist,stomach,hip,front_jacket,biceps,armhole,front_vest,back_length,crotch,pants_length,thight,lower_thight,calves,leg_opening_width
0.0,0.0,1,30,5,44.0,58.0,42.0,104.0,110,97,115,128,34,23,94,57,25,80,74,37,49,26
160.0,63.0,1,45,3,0.0,0.0,0.0,0.0,70,84,129,94,50,20,99,50,32,105,70,43,40,23
165.0,61.0,1,37,1,44.0,56.0,40.0,93.0,81,83,123,109,37,20,121,48,26,90,68,50,35,29
0.0,0.0,1,32,2,44.0,60.0,40.0,95.0,106,119,116,94,40,24,116,49,35,100,70,43,41,28
0.0,0.0,1,31,2,0.0,0.0,0.0,0.0,116,99,122,125,37,24,123,72,30,90,70,35,41,16
170.0,72.0,2,26,3,45.0,60.0,42.0,103.0,97,85,91,110,34,21,118,56,33,110,71,47,44,23
0.0,0.0,2,29,4,44.0,60.0,39.0,94.0,72,79,100,85,32,24,80,59,21,91,59,38,38,18
174.0,80.0,1,35,2,47.0,60.0,42.0,105.0,89,98,106,97,35,20,108,53,21,99,46,37,32,24
172.0,70.0,2,44,3,46.0,58.0,41.0,97.0,89,81,120,116,42,23,127,73,33,84,59,50,44,21
162.0,65.0,1,44,1,44.0,55.0,40.0,100.0,60,98,110,109,34,24,99,44,30,79,48,32,32,26
179.0,71.0,1,32,1,47.0,61.0,42.0,97.0,107,83,115,104,46,21,119,60,27,101,74,43,42,27
165.0,68.0,2,45,4,42.0,61.0,39.0,101.0,118,97,128,92,31,25,120,71,31,80,62,38,39,18
166.0,63.0,1,46,2,45.0,57.0,40.0,93.0,87,89,90,90,35,21,97,45,24,80,59,35,33,29
165.0,62.0,2,27,3,45.0,57.0,41.0,94.0,81,91,112,99,32,24,115,52,35,81,73,39,38,26
163.0,56.0,2,27,3,43.0,55.0,48.0,88.0,77,81,89,96,34,22,80,59,26,73,43,30,37,23
0.0,0.0,1,19,1,0.0,0.0,0.0,0.0,82,97,102,82,26,21,90,48,29,93,57,33,38,23
174.0,75.0,2,37,1,45.0,60.0,41.0,100.0,108,110,100,94,50,25,125,68,25,85,63,46,43,20
0.0,0.0,1,23,4,43.0,56.0,40.0,95.0,68,81,110,90,34,24,83,49,22,70,58,34,35,28
178.0,74.0,1,26,5,45.0,0.0,0.0,98.0,91,100,104,94,48,24,127,46,32,104,55,48,40,15
0.0,0.0,1,16,5,44.0,58.0,40.0,98.0,117,120,115,102,39,22,128,47,35,92,80,47,41,18
0.0,0.0,1,43,3,46.0,60.0,41.0,101.0,100,80,104,116,49,24,95,69,32,84,56,40,37,19
175.0,87.0,1,24,4,47.0,61.0,46.0,113.0,100,89,93,120,48,24,92,62,31,110,52,43,39,16
168.0,66.0,1,50,4,43.0,60.0,39.0,96.0,76,115,94,102,47,21,99,72,26,87,65,47,42,25
163.0,62.0,2,24,4,42.0,55.0,38.0,96.0,106,83,123,116,39,23,99,59,28,104,58,49,48,23
175.0,75.0,2,20,2,0.0,0.0,0.0,0.0,85,73,84,88,31,22,97,44,24,82,58,40,40,27
0.0,0.0,2,25,1,44.0,0.0,0.0,97.0,88,86,98,96,33,20,106,59,22,92,48,35,39,20
0.0,6.0,1,47,1,43.0,55.0,39.0,95.0,88,100,101,97,34,20,105,58,23,93,41,38,34,15
0.0,0.0,1,17,4,47.0,0.0,0.0,109.0,117,113,93,112,41,24,102,48,27,83,51,49,45,16
0.0,0.0,1,17,4,0.0,0.0,0.0,0.0,120,115,129,129,46,21,97,46,26,101,52,41,38,28
0.0,0.0,1,36,4,43.5,59.0,39.0,91.5,119,80,101,113,30,20,117,72,27,106,51,45,42,23
0.0,0.0,1,35,5,0.0,0.0,0.0,0.0,115,103,108,94,32,22,118,53,31,110,54,36,39,26
0.0,0.0,2,46,1,48.0,62.0,42.0,109.0,87,90,90,92,36,22,126,72,27,102,79,48,35,25
172.0,67.0,2,20,2,0.0,0.0,0.0,0.0,79,80,84,99,32,23,80,58,26,72,42,38,30,21
0.0,0.0,2,36,1,0.0,0.0,0.0,0.0,90,72,82,90,29,22,82,56,26,98,51,34,33,18
170.0,62.0,2,30,4,0.0,0.0,0.0,0.0,85,72,108,105,26,24,81,44,24,99,57,33,33,24
0.0,0.0,2,16,3,0.0,0.0,0.0,0.0,89,71,88,95,33,20,109,52,25,93,40,35,33,23
170.0,85.0,2,44,2,0.0,0.0,0.0,0.0,83,94,89,81,28,20,102,54,24,73,41,34,37,28
162.0,59.0,1,16,1,42.0,0.0,0.0,96.0,89,98,84,81,25,23,110,46,21,91,51,31,30,15
169.0,73.0,2,49,4,0.0,0.0,0.0,0.0,109,85,113,123,50,22,120,63,34,102,54,49,39,29
177.0,106.0,2,23,1,49.0,59.0,45.0,115.0,64,98,86,102,32,24,93,51,25,100,58,35,34,19
173.0,65.0,2,44,2,43.0,59.0,40.0,93.0,61,87,84,108,32,24,106,44,23,79,59,38,30,26
0.0,0.0,1,50,5,49.0,60.0,44.0,114.0,88,90,94,103,29,25,107,50,30,87,52,39,30,29
171.0,73.0,1,22,4,46.0,61.0,41.0,100.0,92,84,101,103,36,20,90,48,32,110,73,45,43,25
0.0,0.0,1,20,5,0.0,0.0,0.0,0.0,98,80,92,111,35,20,90,46,34,105,70,44,42,28
169.0,63.0,2,35,3,0.0,0.0,0.0,0.0,103,106,103,125,34,21,99,78,28,106,65,39,50,26
173.0,70.0,2,50,2,44.0,59.0,40.0,96.0,86,90,82,81,32,20,84,46,20,82,50,32,31,16
164.0,78.0,2,47,4,46.0,57.0,41.0,105.0,85,90,89,104,27,21,91,60,27,92,52,35,40,25
172.0,76.0,2,20,5,46.0,0.0,0.0,102.0,68,73,91,108,26,23,80,48,26,70,59,39,30,20
171.0,71.0,2,18,4,0.0,0.0,0.0,0.0,84,80,87,104,29,20,106,47,24,94,55,32,35,23
159.0,57.0,2,21,5,0.0,0.0,0.0,0.0,83,74,108,102,34,23,96,58,21,70,45,39,40,22
0.0,0.0,2,31,5,48.0,58.0,43.0,102.0,72,78,102,97,27,23,103,60,30,92,52,37,35,25
0.0,0.0,1,44,2,51.0,0.0,0.0,133.0,69,100,108,106,27,21,82,56,20,72,43,38,36,15
172.0,85.0,2,19,2,46.0,61.0,41.0,109.0,80,90,100,101,36,21,99,70,32,84,77,45,36,20
0.0,0.0,2,32,4,0.0,0.0,0.0,0.0,70,85,104,84,35,20,85,56,30,100,47,39,36,30
0.0,0.0,1,30,2,46.0,58.0,42.0,111.0,63,97,85,99,33,25,95,42,29,97,60,32,31,21
165.0,71.0,2,34,2,45.0,59.0,41.0,99.0,104,88,115,94,30,20,90,53,34,97,79,48,48,20
173.0,90.0,2,31,4,48.0,61.0,42.0,109.0,82,99,92,99,30,20,81,54,30,92,51,36,36,30
175.0,65.0,2,28,2,45.0,0.0,0.0,99.0,90,99,99,98,26,21,104,43,27,85,57,34,30,24
176.0,80.0,2,46,3,0.0,0.0,0.0,0.0,78,97,99,83,29,20,80,56,23,86,52,35,31,16
174.0,74.0,2,41,4,48.0,0.0,0.0,102.0,68,82,84,95,30,23,104,54,30,97,60,30,30,21
175.0,94.0,1,20,1,47.0,0.0,0.0,110.0,83,74,84,109,28,22,88,52,28,84,51,33,37,30
182.0,65.0,1,27,3,44.0,62.0,41.0,93.0,87,103,111,120,33,21,94,62,34,81,75,43,37,18
170.0,65.0,1,19,1,0.0,0.0,0.0,0.0,71,83,118,125,47,25,112,58,29,81,58,45,49,19
0.0,0.0,1,45,5,44.0,0.0,0.0,96.0,71,110,96,101,38,25,120,68,28,87,63,43,41,27
0.0,0.0,1,38,2,46.0,60.0,41.5,98.0,96,84,95,91,48,25,124,50,26,88,70,50,47,19
0.0,0.0,2,16,5,43.0,56.0,38.0,87.0,72,110,109,114,47,23,92,47,27,89,80,43,47,16
0.0,0.0,1,23,3,45.0,63.0,40.0,101.5,81,93,104,100,26,20,83,53,29,87,51,35,32,15
155.0,42.0,1,30,1,38.0,55.0,33.0,76.0,75,99,130,96,40,22,94,73,33,96,74,46,50,27
173.0,75.0,1,23,4,47.0,0.0,0.0,104.0,108,81,117,94,36,20,117,74,32,91,64,49,48,21
171.0,78.0,2,48,1,47.0,58.0,43.0,104.0,95,108,97,97,47,22,103,68,31,101,54,35,39,27
168.0,74.0,2,47,5,45.0,58.0,40.0,101.0,83,87,105,105,25,25,85,58,24,77,45,40,39,23
153.0,51.0,1,23,3,0.0,0.0,0.0,0.0,88,83,81,89,31,21,100,59,28,94,49,33,34,17
166.0,64.0,1,46,2,43.0,0.0,0.0,94.0,111,110,125,95,48,20,90,56,35,104,76,40,35,30
170.0,58.0,1,19,4,44.0,0.0,0.0,91.0,77,91,119,122,48,22,97,72,32,104,75,45,41,25
0.0,0.0,2,31,1,0.0,0.0,0.0,0.0,103,106,109,111,31,21,95,79,26,85,57,38,42,24
0.0,0.0,1,18,1,0.0,0.0,0.0,0.0,87,84,87,106,31,22,96,57,20,95,54,33,34,27
0.0,0.0,1,34,4,0.0,0.0,0.0,0.0,86,101,129,121,36,22,94,48,35,86,73,38,45,26
173.0,69.0,2,33,1,45.0,60.0,0.0,97.0,105,89,107,130,30,20,100,47,34,80,61,44,47,26
170.0,77.0,1,39,1,0.0,0.0,0.0,0.0,81,85,89,102,26,21,89,40,25,75,44,39,37,28
160.0,50.0,1,17,2,41.0,53.0,38.0,88.0,77,106,117,113,31,22,116,77,26,96,76,41,42,21
168.0,60.0,1,24,1,43.0,0.0,0.0,93.0,116,91,97,100,40,22,96,74,31,90,53,35,46,21
168.0,63.0,1,27,5,43.0,0.0,0.0,94.0,93,81,97,120,41,23,100,56,27,93,80,43,35,23
173.0,80.0,1,42,4,0.0,0.0,0.0,0.0,116,95,125,115,48,24,112,80,27,91,52,40,40,20
158.0,61.0,1,35,3,0.0,0.0,0.0,0.0,72,89,127,106,43,23,130,50,32,95,65,39,42,16
165.0,60.0,2,22,2,0.0,0.0,0.0,0.0,98,111,129,109,45,20,108,62,30,91,66,48,38,21
0.0,0.0,2,35,4,44.0,57.0,44.5,105.0,86,91,101,87,29,23,80,58,27,81,43,32,32,25
168.0,64.0,2,34,1,0.0,0.0,0.0,0.0,71,98,99,102,28,25,90,42,22,81,48,40,39,30
167.0,66.0,2,31,1,45.0,59.0,41.0,97.0,67,99,108,96,28,20,97,40,26,99,40,30,40,15
0.0,0.0,1,49,5,0.0,0.0,0.0,0.0,82,94,90,106,25,23,84,46,23,73,50,37,30,15
177.0,80.0,2,39,4,0.0,0.0,0.0,0.0,70,109,115,102,32,24,126,47,33,108,66,44,47,26
0.0,0.0,1,19,3,0.0,0.0,0.0,0.0,81,84,103,86,32,25,83,43,29,70,43,40,36,17
160.0,58.0,2,39,3,43.0,0.0,0.0,90.0,89,94,114,114,43,23,105,46,32,84,66,46,36,22
0.0,0.0,2,44,1,42.0,60.0,41.0,97.0,79,96,108,87,35,25,83,47,25,90,54,32,31,24
160.0,50.0,1,27,5,0.0,0.0,0.0,0.0,89,82,95,100,29,20,92,48,23,79,42,39,38,24
0.0,0.0,1,43,4,44.0,59.0,40.0,96.0,74,114,126,109,31,25,90,62,29,88,60,35,36,22
173.0,53.0,2,30,2,41.0,60.0,37.0,88.0,72,107,98,126,43,21,116,56,27,90,58,47,37,22
178.0,73.0,1,46,3,46.0,59.0,42.0,100.0,83,78,90,104,32,24,84,56,21,86,58,32,32,24
174.0,74.0,1,40,5,49.0,0.0,0.0,100.0,119,89,114,90,41,24,113,62,33,81,63,46,37,20
0.0,0.0,2,35,4,0.0,0.0,0.0,0.0,83,82,110,100,32,22,129,75,35,98,80,45,40,22
171.0,82.0,2,29,5,0.0,0.0,0.0,0.0,74,84,84,102,30,23,109,57,28,81,53,39,34,25
167.0,58.0,1,17,4,43.0,59.0,39.0,95.0,80,91,80,96,29,22,103,45,23,88,48,38,39,19
178.0,94.0,2,21,5,47.0,62.0,0.0,117.0,84,89,130,103,44,22,92,60,26,98,66,36,35,16
165.0,65.0,2,23,2,45.0,54.0,40.0,93.0,66,73,100,98,27,24,89,41,24,82,46,34,32,27
172.0,100.0,2,37,4,50.0,58.0,45.0,114.0,78,84,106,90,33,22,93,43,23,78,60,32,31,21
174.0,83.0,1,18,4,47.0,0.0,41.0,106.0,64,92,102,91,25,25,109,54,23,84,58,40,33,19
170.0,100.0,2,45,3,47.0,59.0,43.0,113.0,73,99,120,93,31,22,107,48,29,93,63,44,39,22
168.0,60.0,2,30,4,0.0,0.0,0.0,0.0,81,82,104,107,29,23,83,51,22,93,60,39,31,25
0.0,0.0,1,35,4,44.0,0.0,0.0,102.0,68,85,110,110,32,23,85,56,28,79,56,30,32,26
0.0,0.0,1,30,4,43.0,58.0,38.0,88.0,120,102,127,117,33,21,104,60,31,102,67,50,50,17
183.0,90.0,2,46,2,51.0,63.0,43.0,116.0,93,81,101,110,33,25,91,52,25,94,73,42,38,16
170.0,65.0,2,33,2,0.0,0.0,0.0,0.0,89,98,97,104,34,23,86,40,29,81,55,35,31,22
170.0,85.0,2,34,5,0.0,0.0,0.0,0.0,68,86,93,101,25,21,106,44,20,74,46,39,30,23
0.0,0.0,1,19,1,44.0,58.0,40.0,95.0,65,73,85,95,26,23,84,53,29,82,56,32,30,15
18.0,78.0,1,32,5,48.0,0.0,0.0,100.0,81,105,100,92,39,20,123,66,33,80,76,45,37,17
171.0,74.0,1,48,3,44.5,0.0,0.0,99.0,92,90,95,127,34,23,113,48,27,87,66,43,44,17
168.0,58.0,2,20,2,44.0,0.0,0.0,93.0,106,100,99,129,32,22,103,53,29,91,58,47,36,25
173.0,75.0,2,35,3,0.0,0.0,0.0,0.0,75,98,110,98,27,23,109,40,20,78,41,37,36,23
180.0,83.0,1,37,2,48.0,0.0,0.0,106.0,61,91,104,98,29,22,88,58,26,97,42,38,35,27
0.0,0.0,2,35,1,43.0,59.5,39.0,93.0,120,89,116,110,33,23,113,80,32,100,62,45,37,18
168.0,57.0,2,20,3,43.0,59.0,41.0,89.0,88,87,85,86,33,22,107,54,21,91,55,32,31,23
170.0,55.0,1,29,4,0.0,0.0,0.0,0.0,74,96,97,107,29,21,107,48,21,98,60,39,40,18
160.0,60.0,2,33,5,0.0,0.0,0.0,0.0,105,111,92,109,43,21,107,53,30,80,71,41,43,22
0.0,0.0,1,47,1,45.0,58.0,41.0,95.0,67,77,104,94,29,23,82,58,30,97,50,38,31,20
164.0,60.0,1,50,3,0.0,0.0,0.0,0.0,90,117,100,125,50,23,104,76,29,86,66,45,40,15
174.0,67.0,2,25,3,46.0,0.0,0.0,103.0,94,87,109,126,34,23,95,64,26,110,77,39,35,22
170.0,61.0,1,48,2,42.0,59.0,39.0,91.0,74,94,89,104,27,23,107,58,28,73,56,34,35,22
0.0,0.0,2,45,4,0.0,0.0,0.0,0.0,84,110,98,124,41,21,93,46,30,103,69,46,41,23
167.0,68.0,2,17,3,44.5,0.0,0.0,103.0,82,96,97,93,25,25,91,50,29,93,54,39,31,18
173.0,65.0,1,32,5,45.0,0.0,0.0,95.0,67,73,82,99,34,23,91,42,29,96,53,33,32,21
170.0,60.0,2,45,2,0.0,0.0,0.0,0.0,95,90,94,93,43,25,111,50,31,104,73,46,39,28
175.0,75.0,1,16,5,47.0,0.0,0.0,104.0,68,88,92,87,25,23,84,50,22,74,48,40,34,21
172.0,60.0,1,22,4,46.0,0.0,0.0,0.0,116,85,108,114,50,23,120,50,33,83,67,43,45,17
0.0,0.0,1,39,2,0.0,0.0,0.0,0.0,90,120,121,93,32,25,122,66,32,96,62,46,37,27
164.0,53.0,1,17,4,42.0,56.0,38.0,88.0,107,120,122,91,46,24,98,76,33,94,80,48,50,22
170.0,59.0,1,44,4,44.0,58.0,40.0,93.0,74,87,105,121,39,24,93,74,33,97,51,50,48,23
0.0,0.0,2,32,1,41.0,59.0,39.0,95.0,102,99,106,110,31,25,128,47,29,99,51,36,46,22
0.0,0.0,2,41,3,45.0,58.0,41.5,98.5,90,74,99,81,34,22,102,58,20,84,47,33,30,15
167.0,55.0,2,43,3,0.0,0.0,0.0,0.0,82,95,99,104,33,24,109,44,29,97,41,35,31,15
174.0,72.0,1,43,1,44.0,58.0,41.0,103.0,79,70,110,107,34,25,96,42,25,89,45,32,33,28
172.0,72.0,1,43,3,0.0,0.0,0.0,0.0,85,100,109,118,35,21,95,62,27,89,66,43,49,15
110.0,14.0,2,32,3,0.0,0.0,0.0,0.0,71,110,114,90,30,22,99,65,28,81,57,43,38,21
164.0,64.0,2,18,3,0.0,0.0,0.0,0.0,66,74,97,99,26,20,104,44,30,86,52,39,38,22
170.0,65.0,1,29,4,43.0,0.0,0.0,95.0,83,81,108,97,35,25,81,55,26,86,44,39,33,28
168.0,62.0,1,16,1,0.0,0.0,0.0,0.0,73,107,119,92,31,22,127,66,35,94,75,49,50,23
0.0,0.0,1,26,1,0.0,0.0,0.0,0.0,98,105,97,121,35,21,98,51,30,110,75,44,50,24
0.0,0.0,2,28,1,42.0,58.0,39.0,93.0,116,105,93,126,33,24,120,66,33,99,61,50,47,15
0.0,0.0,1,30,2,44.0,57.0,40.0,94.0,81,94,103,103,26,25,108,54,30,100,47,30,37,16
0.0,0.0,2,38,4,49.0,58.0,45.0,110.0,102,103,93,109,34,23,98,67,31,81,71,45,42,22
0.0,0.0,2,38,1,45.0,58.0,40.0,99.0,64,87,104,96,35,25,98,52,29,74,49,34,34,27
0.0,0.0,1,35,5,37.0,50.0,36.0,85.0,65,79,91,85,32,24,108,60,24,84,59,40,39,18
0.0,0.0,2,38,3,37.0,57.0,36.0,89.0,70,90,130,112,36,22,119,60,34,102,65,47,41,16
0.0,0.0,1,46,4,40.0,56.0,38.0,90.0,84,78,89,95,25,22,103,51,27,90,52,38,36,22
0.0,0.0,1,26,1,40.0,56.0,36.0,84.0,97,98,112,113,31,24,111,78,29,85,74,37,46,19
0.0,0.0,1,27,4,40.0,0.0,0.0,84.0,112,111,116,116,44,25,100,76,26,89,78,48,49,23
0.0,0.0,2,40,4,45.0,62.0,42.0,97.0,93,115,118,104,32,24,94,58,27,104,57,50,38,24
0.0,0.0,1,22,4,38.0,57.0,36.0,91.0,86,98,87,96,29,21,108,44,30,75,60,35,30,17
0.0,0.0,1,50,3,0.0,0.0,0.0,0.0,108,117,91,94,43,23,116,60,34,87,71,44,42,17
0.0,0.0,1,47,2,49.0,0.0,0.0,108.0,80,92,93,126,46,24,112,67,29,80,57,49,44,29
0.0,0.0,1,38,1,38.0,59.0,35.0,92.0,107,107,101,111,38,20,93,68,30,81,52,50,35,28
0.0,0.0,1,36,5,38.0,58.0,35.0,89.0,82,89,105,102,46,23,106,53,34,97,75,37,49,19
0.0,0.0,2,50,1,0.0,0.0,0.0,0.0,92,105,94,108,46,24,106,54,31,108,65,46,41,16
0.0,0.0,2,47,2,48.0,0.0,0.0,102.0,67,92,84,82,26,24,80,57,20,71,50,32,40,16
160.0,58.0,2,46,5,39.0,0.0,0.0,92.0,83,72,105,84,32,23,104,49,21,89,45,33,37,15
0.0,0.0,1,44,3,0.0,0.0,0.0,0.0,64,99,90,100,26,25,88,51,30,93,60,35,35,16
0.0,0.0,2,36,4,43.0,60.0,37.0,90.0,97,85,108,121,35,23,127,80,27,90,60,37,41,29
0.0,0.0,1,29,5,43.0,0.0,0.0,0.0,76,94,99,97,26,22,91,51,25,94,48,37,40,19
173.0,70.0,2,43,4,43.0,0.0,0.0,96.0,92,104,118,91,34,25,90,77,26,107,67,42,37,19
172.0,73.0,1,19,1,0.0,0.0,0.0,0.0,66,96,108,93,31,23,96,50,27,79,41,37,38,21
172.0,72.0,1,48,1,44.0,60.0,40.5,105.0,119,80,115,118,42,24,119,64,32,103,70,40,36,16
178.0,80.0,1,44,3,0.0,0.0,0.0,0.0,93,110,109,114,34,25,122,75,33,103,70,36,40,20
167.0,71.0,1,29,5,44.0,60.0,41.0,96.0,104,99,102,129,32,21,92,49,25,85,61,42,50,15
0.0,0.0,1,24,1,39.0,0.0,0.0,88.0,108,102,117,112,42,24,92,56,27,109,70,44,44,23
0.0,0.0,1,22,4,43.0,56.5,40.0,95.0,107,89,108,115,35,24,91,79,33,89,64,49,41,29
0.0,0.0,1,44,1,42.0,53.0,39.0,90.0,113,100,126,116,37,23,125,73,26,88,73,37,43,20
0.0,0.0,2,47,4,39.0,0.0,0.0,98.0,119,105,124,113,49,20,94,58,28,89,77,40,48,25
170.0,65.0,1,39,4,0.0,0.0,0.0,0.0,90,89,104,85,33,21,99,43,24,75,55,31,30,19
175.0,68.0,1,44,3,0.0,0.0,0.0,0.0,92,99,110,96,38,20,124,52,29,110,53,47,42,23
168.0,57.0,2,21,1,0.0,0.0,0.0,0.0,115,96,119,118,42,22,118,73,26,83,62,46,42,22
180.0,72.0,2,34,4,0.0,0.0,0.0,0.0,64,85,90,88,26,25,87,58,28,81,46,35,35,20
176.0,86.0,2,26,5,0.0,0.0,0.0,0.0,81,80,84,87,34,25,87,45,30,72,55,39,38,22
170.0,60.0,1,38,3,43.0,56.0,39.0,92.0,90,99,99,80,31,23,94,60,26,77,55,39,40,20
166.0,65.0,1,17,4,0.0,0.0,0.0,0.0,83,89,129,96,44,24,124,53,26,106,63,48,35,17
167.0,65.0,2,36,1,44.0,57.0,41.0,97.0,79,112,127,116,44,20,90,57,25,99,65,49,38,25
173.0,66.0,2,16,4,43.0,0.0,0.0,96.0,76,89,91,109,28,24,96,60,23,86,41,30,38,29
176.0,71.0,2,22,1,44.0,60.0,40.0,96.0,64,76,96,80,26,20,82,59,24,93,52,31,30,15
162.0,65.0,1,47,4,44.0,55.0,39.0,94.0,76,94,104,86,34,21,110,57,25,95,54,31,30,20
178.0,84.0,2,35,2,0.0,0.0,0.0,0.0,120,87,99,91,34,25,107,75,27,86,62,43,38,29
0.0,0.0,2,44,5,46.0,0.0,0.0,96.0,63,73,98,99,32,23,109,42,24,96,60,30,40,18
0.0,0.0,2,16,4,47.0,60.0,41.5,106.0,82,72,82,100,33,25,95,52,24,100,47,39,31,16
158.0,64.0,2,49,3,0.0,0.0,0.0,0.0,69,77,110,89,28,20,96,55,27,84,60,36,35,20
172.0,75.0,2,48,4,45.0,60.0,41.0,103.0,78,78,95,109,28,21,84,58,26,74,40,36,37,27
167.0,61.0,1,45,4,43.0,0.0,0.0,95.0,79,81,90,108,35,20,95,46,24,73,42,40,39,28
0.0,0.0,1,20,3,44.0,0.0,0.0,101.0,86,103,114,114,46,25,99,50,29,88,53,40,37,27
0.0,0.0,2,36,2,0.0,0.0,0.0,0.0,103,116,110,112,49,22,100,51,27,103,51,42,49,23
170.0,93.0,1,47,1,0.0,0.0,0.0,0.0,71,73,110,110,33,20,103,56,22,77,57,30,33,26
0.0,0.0,1,30,3,50.0,0.0,0.0,114.0,73,102,104,101,50,22,108,53,29,106,55,37,35,24
180.0,90.0,1,45,1,0.0,0.0,0.0,0.0,74,81,95,91,38,22,111,53,32,89,56,50,41,17
0.0,0.0,2,39,1,45.0,0.0,0.0,97.0,90,97,96,108,40,21,94,75,30,99,54,50,50,24
0.0,0.0,2,40,3,0.0,0.0,0.0,0.0,90,76,91,84,33,20,82,49,26,90,52,35,34,29
175.0,90.0,2,27,2,49.0,60.0,43.5,109.0,88,99,91,91,26,23,88,44,29,85,45,35,30,24
165.0,60.0,2,19,3,43.0,0.0,0.0,94.0,82,87,92,85,26,23,103,46,30,72,42,30,34,19
170.0,70.0,2,49,3,0.0,0.0,0.0,0.0,83,100,102,101,34,20,90,44,30,98,50,39,31,23
169.0,61.0,1,32,1,0.0,0.0,0.0,0.0,86,86,98,102,28,25,107,41,26,97,43,35,32,22
170.0,74.0,1,16,4,44.0,60.0,40.0,101.0,112,92,108,103,32,21,101,58,26,109,65,43,36,18
174.0,60.0,2,23,2,43.5,0.0,0.0,97.0,95,102,108,128,49,22,105,69,26,90,56,49,46,26
0.0,0.0,2,42,5,44.0,0.0,0.0,107.0,86,96,110,86,32,20,100,51,30,85,52,40,38,29
0.0,0.0,1,18,2,0.0,0.0,0.0,0.0,62,85,83,81,30,22,92,44,30,83,58,38,34,17
0.0,0.0,2,35,3,49.0,0.0,0.0,114.0,118,119,101,102,41,22,114,47,34,109,52,37,40,20
0.0,0.0,1,18,4,0.0,0.0,0.0,0.0,68,100,91,98,33,21,83,58,24,70,48,38,36,22
168.0,58.0,2,45,5,43.0,0.0,0.0,92.0,98,107,108,109,45,24,93,52,27,89,51,42,39,24
165.0,66.0,2,48,1,43.0,57.0,0.0,98.0,88,96,94,97,26,20,98,45,26,86,49,31,36,20
167.0,66.0,1,34,1,0.0,0.0,0.0,0.0,71,76,103,96,27,20,95,44,25,71,43,33,35,28
160.0,60.0,2,33,5,0.0,0.0,0.0,0.0,84,83,97,111,50,25,106,65,34,102,57,36,41,17
184.0,83.0,1,26,2,47.0,0.0,0.0,105.0,77,87,107,93,30,20,99,53,27,85,59,31,37,28
167.0,52.0,1,17,1,0.0,0.0,0.0,0.0,75,89,120,104,32,22,96,46,29,102,60,49,46,18
165.0,48.0,2,46,5,38.0,0.0,0.0,80.0,116,82,117,110,41,21,92,58,27,106,62,44,39,27
165.0,62.0,1,40,4,44.0,0.0,0.0,95.0,68,95,96,89,30,25,82,44,23,72,45,31,37,26
168.0,75.0,2,39,4,45.0,58.0,41.0,101.0,104,97,108,128,46,22,92,72,29,102,56,46,50,21
174.0,75.0,2,48,4,0.0,0.0,0.0,0.0,87,82,81,89,30,20,98,55,21,94,50,38,40,30
165.0,80.0,2,29,5,45.0,56.0,42.0,100.0,67,99,88,81,34,23,104,40,27,95,46,36,33,23
187.0,93.0,2,26,1,48.0,0.0,0.0,115.0,66,72,90,99,29,21,80,50,30,82,47,40,40,16
0.0,0.0,1,35,4,44.0,58.0,40.0,92.0,64,75,92,105,28,20,108,41,20,97,42,38,30,27
0.0,0.0,2,23,3,43.0,61.0,39.0,93.0,89,87,119,126,39,23,98,79,26,88,58,46,46,30
0.0,0.0,2,27,5,46.0,58.0,42.0,100.0,90,84,85,92,25,20,91,42,21,83,44,33,31,25
0.0,0.0,2,34,5,38.0,56.0,37.0,86.0,84,72,99,90,29,22,83,46,28,92,43,33,32,19
0.0,0.0,1,47,5,40.0,56.0,36.0,88.0,71,90,94,81,34,24,96,47,24,95,45,39,32,24
175.0,90.0,1,27,3,48.0,0.0,0.0,109.0,114,90,113,93,37,20,100,52,30,82,68,46,36,16
168.0,63.0,2,23,2,44.0,0.0,0.0,98.0,80,109,125,111,38,24,124,66,31,107,79,36,47,28
172.0,87.0,2,50,2,46.0,58.0,44.0,109.0,75,70,101,87,25,21,95,43,26,84,57,31,34,15
164.0,65.0,2,38,5,43.0,0.0,0.0,97.0,72,88,103,95,29,21,92,50,21,99,57,34,33,24
0.0,0.0,1,34,3,46.0,0.0,0.0,102.0,84,92,88,85,28,21,107,58,20,81,58,37,31,18
170.0,54.0,2,25,2,42.0,0.0,0.0,92.0,114,87,97,95,49,23,107,79,35,98,65,49,41,18
0.0,0.0,1,16,1,0.0,0.0,0.0,0.0,77,87,105,109,31,20,95,44,24,75,58,39,35,28
166.0,67.0,2,23,2,0.0,0.0,0.0,0.0,87,90,108,126,45,23,102,79,35,93,68,37,40,18
169.0,57.0,2,48,3,44.0,0.0,0.0,87.0,82,90,83,102,32,24,96,58,27,70,51,35,34,28
185.0,84.0,1,29,3,45.0,0.0,42.0,107.0,73,83,90,98,27,25,87,60,25,82,42,36,38,17
183.0,75.0,1,27,5,46.0,64.0,40.0,100.0,74,88,128,92,34,25,121,73,31,95,79,44,40,29
0.0,0.0,1,47,5,0.0,0.0,0.0,0.0,85,87,121,112,47,23,95,78,31,99,73,43,38,30
172.0,62.0,2,26,1,0.0,0.0,0.0,0.0,74,98,103,130,44,21,90,78,34,81,77,43,43,27
